student_star,student_difficult,comments,gives_good_feedback,caring,respected,participation_matters,clear_grading_criteria,skip_class,amazing_lectures,inspirational,tough_grader,hilarious,get_ready_to_read,lots_of_homework,accessible_outside_class,lecture_heavy,extra_credit,graded_by_few_things,group_projects,test_heavy,so_many_papers,beware_of_pop_quizzes,IsCourseOnline
3.5,4.0,flame good thing think super confus least 3 differ case go time strick surpris pop quizz not explain thing well think everyon take bio 150 go bio major preme tri sort best,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.0,he hard snotti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,3.0,biolog scienc fiction spring semest 2002 rock nice prof class fun big up talent show rock one fun interest class ive taken im not bio person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,studi santa barbara ca know lot religion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,fun professor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,lian laoshi amaz professor say whatev mind funni genuin care progress student class explain thing well take concept slowli not understand addit class time will meet outsid class need extra help 1010,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,4.0,great professor clear help endless comed anecdot love class wish could take chines four year,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,3.0,great man funni not care polit correct make interest class assum student asian descent arespeak chines wise know extens talk homework intens necessari paper take long time overal great professor,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,4.0,soooo funni know best joke prof lian find love awesom class,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,4.0,wasnt great not terribl,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,3.0,amaz professor ever,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4.5,4.0,dont take class unless extrem interest learn chines time devot class amaz lot fun prof lian funni great help make learn experi interest,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,4.0,man amaz sheer wisdom love first sightthat say wish could take chines rest life ohand tell absolut best joke,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4.5,3.0,prof lian amaz incred funni passion teach everybodi know guy good guy dont let fool come grade hard take class interest learn someth believ great class enjoy,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,3.0,good class good prof complaint dont give exactli said word dont get full credit also hasnt given anyon class 910 paper yet,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4.5,4.0,good amus professor class alway relax natur dont like sens humor first day class probabl hate cours,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4.5,2.0,professor lian treasur man singular kind humornot mention stagger amount learn took philosoph taoism class courseshar program kenyon colleg even tv uplink fantast would kill protect man,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,3.0,fair nice teacher,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,3.0,prof lian fabul teacher teach explain clear concis manner assign right amount homework grade fairli besid great sens humor make process learn fun take cours lian laoshi hen hao,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4.5,3.0,awesom professor good explain difficult concept take class,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3.5,2.0,love prof lian he ton fun talk mandarin will help improv wonder sens humor wonder languag teacher,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,2.0,ive taken mani class lian laoshichines taoism love one nicest prof fair grade work load etc could take class everi semest would awesom laura ou luo lan,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,3.0,took first onlin class amaz prof saunder give great feedback suffici time work paper assign make onlin class interact particip spend suffici time assign paper comment peopl work well class respond quick email amaz,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4.0,3.0,intimid first wasnt bad thought not good anyth englishlit relat tough end b particip discuss much well onlin seem easi go friendli,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4.5,3.0,professor saunder clear expect lit class question ask dont understand got certain grade answer give decent good feed back also make sure work particip least three time discuss board fair grade well,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5.0,4.0,attent get right back right away clear honest smart teacher onlin ever grade weekli sens humor care read work research,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5.0,3.0,great took freshman english ii would definit recommend heri got ash help met sever time help edit paper reason gave class extens paper no complaint she pretti funni onlin classestak,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5.0,4.0,12 day intens load fun good classmat interact,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5.0,1.0,youv never taken onlin cours dont afraid teacher help understand tech frustrat great lit cours love read also read classmat work learn lot,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5.0,1.0,great onlin class prof saunder realli nice super help question realli recommend take class,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5.0,2.0,love help alway gave best advic write paper improv wonder class also realli fun surprisingli enjoy worki highli suggest one teacher realli like,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5.0,4.0,professor saunder seriou teacher help take work serious help understand plu make work interest,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5.0,4.0,good teacher,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5.0,4.0,prof saunder want come class workif ar problem understand also know school andr sign class,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5.0,3.0,profsaund help write ask take lot ofr time write problem learn keep,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3.0,easi get literatur never bought one book class cut class time still got bs impos stay class die boardum need easi classa must take,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5.0,1.0,nice ladi fun listen speak honestli think not tri tell also tell well assign strieght forward soften rough edg literatur love harper cla,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3.0,3.0,nice prof lot issu semest made let us use handout test,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3.5,2.0,no art major class give pretti easi projectsbut get pretti difficult also write paper midterm final pain sweet nice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,4.0,project time consum give midterm final paper art class god sake english major doesnt mean need suffer take class yiu want pain ass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,ive class portfolio review she no no frill tell straight what good what crap think she favourit professor depart thu far,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,kind understand help nutur skill pretti cool problem talk put th effort get good grade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,took 3 class nice need good student talk understand think,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,professor himmelbaum experienc kind valuabl teacher not discourag love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,she real nice ladysensit help kind alway edg help build creativ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,good teacher want see succeed class help everi way,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,great teacherveri nice work know take motherli approach syllabu make everyon particip love class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,instructor grade strict tri make cours difficult realli not,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,3.0,grade hard test one slap face tricki expect read chapter readi test advic not take class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,dr brown say okay professor not hard read book lectur like pastor give sermon bibl didnt care cocki give like conceited alright tell attitud challeng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,love speak front peopl crowd got class realli tri discourag not like way talk peopl sarcast cocki like talk alot done not care peopl feel say peopl bia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,2.0,easi attend class work time particip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,5.0,no comment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,never receiv anyth less c sinc kindergarden love school love learningi current take full 15 hour worth class plu still havent receiv anyth less b teacher rate much like rather work need retir time came went,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,professor brown taught summer 2008 wonder instructor enthusiast fair grade lot understand peopl give credit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,readi give group ind present use correct english get,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,say best recommend everyon take class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,best best enthusiast professor well spoken knowledg subject true inspir demand punctual particip must activ lectur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,3.0,mr brown happi life famili show person tough grade found fair show interest class particip get pass grade want pass class without deserv oh studi ask question clarif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,4.0,teacher base grade not class much kiss sinc didnt kiss gave f pass test speech still dont understand got f stay away teacher take comm anoth campu worth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,full energi class quit easi picki come speech not kisser need sure paper plu materi dont suck know least b give b c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,she happi though teacher take class make learn commun interest work help pass class great person talk insid class still keep touch class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,mrsbrown full energi everi daysh alway smile help much ask like enjoy class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,dont stiff speech bang tabl get point accross convers friend proper that way get class dont stiff bore flavor creativ write speech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,best professor gettysburg inspir clear help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,worst teacher ever not understand unless speak japanes mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,agre car accid guy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,5.0,man sadist make feel smalldo not bother volunt class shoot real hard peopl said high clariti must speak japanes couldnt undestand guy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,4.0,probabl best prof gburg alway will help teach student concret way econ major definit take one class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,5.0,man geniu utmost respect mani smart professor gburg man blow away hard class he fair grader also take time answer question anytimeniiro rock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.0,intellectu man also tremend nerd realli tri humili student class definit wrong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,might someth say teach abil would ever show time anyth prepar class teach class he schedul teach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,he brilliant charismat passion contagi realli care subject student world great teacher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,1.0,like discu read inform show lot video easi assign paper grade no blue book interest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,5.0,challeng professor push student think creativ way unbeliev sexi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,5.0,difficult dedic teacher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,passion teach alway tell would test attend sometim requir order know go class surround kind help not lot homework class though easi,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,dr vanderhoof great person fair grade almost easi anoth person receiv 100 class without even put much effort believ class mate could pass test waiv comput class kept gpa nice experi,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,great teacher understand,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,1.0,she realli easi teacher doesnt make harder help ask help,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,dr vanderhoof joy take not take anyon els class assign sort lot homework book simpl not big deal sweetest ladi teach like back 2nd grade,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,take class not regret,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,probabl one nicest professor ever she help realli organ class almost never full time studi guid almost exact thing test overal realli good teacher nice ladi,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,professor good nontradit student return 30 year honestli say real deal would quit not inspir excel thank dr vanderhoof,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,sweetest ladi ever hardli ever make stay whole class period friday class last ten minut,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,perfect,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,dr vanderhoof amaz understand student take class bc requir gen ed make simpl possibl almost never make stay whole class period kind woman great professor,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,sweet easi,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,2.0,great teacher organ defin make expect clear lectur well organ give studi guid know exactli need studi test often get class earli especi friday good sens humor will help need,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,extrem easi friend told easi not prepar simplic teacher class explain thing clearli almost point condescens let us earli lot read aloud class ask usual dont go class friday highli recommend,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,best professor far colleg help keep dull class interest,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,thought fantast organ thorough fascin punctual alway let earli clear expect one idiot cant follow concis direct cant leav phone alon 45 minutesdo us favor dont take love,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,take class dr vanderhoof dont sorri she nice help outsid class oh ask vett,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,respect awesom teacher pain listen teach class youv never seen comput life alway organ never stay class full 50 minut hardli ever need stay moer 10 minut friday whatev take class great teacher good humor,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,polit help professor ever definit take,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,nice ladi help she almost annoyingli organ alway know grade send email way talk sometim annoy class easi worth put,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.0,guy easiest job ever seen cool guy though would take cours walk lap whole time get sweat alot never seen work find funni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,matthew good professor quizz though hard unless spend lot time studi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,easi class onlin quiz lab bs want got done 3 hour free 1 day trial save 37 dollar would definit recommend show least walk around gym easiest ever gotten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,kind understand wasnt judgment reason would recommend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,easi professor show easi 5 question quizz free answer lab pass easi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.0,easi class show work miss 5 class automat fail onlin quizz lab right away get take like 3 hour everyth done semest basic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.0,reimer awesom class extrem easi no test pass class show total work class 15 5 question quiz 10 lab easiest colleg class take lift weight everi singl class period he nice guy doesnt care strongli recommend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,1.0,real immatur professor mean gym easi class feel like high school he attend take someon els possibl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,think realli poor onlin stuff got b pretti easi class sit bike upstair whole time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.0,easi class long show reimer nice guy explain everyth well easi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,1.0,lazi like take reimer pess requir want walk around track 40 minut easi dont realli exert much plu he almost never fieldhous class time take break wont even notic student even sat around entir period,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,show activ choos fill sheet sit coursework onlin two hour easi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,basketbal need show show 3 point skill make rain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,ha ha class easi doesnt even talk everi day doesnt matter take heart rate go 6s show fill log sheet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,2.0,easi dont anyth show make sure onlin quizz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,1.0,guy ass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,1.0,got deduct mani point math wrong class cmon make sure divid hr correctli class unstructur make sure damn onlin quizz 20 buck pass class wast time money oh well,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,1.0,wast time money make sure heart rate divis 6 get dock point crock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,1.0,guy kind jerk class easi mayb tri differ proffesor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,1.0,wast time ad point gpa easi take show hang work done wast 130 whatev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,nice person bad teacher said militari problem author insult student bring polit view classroom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,3.0,challeng write better goal colleg level cours one best professor ever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,5.0,not like much teacher first day class told us not pass hard grader critic not particip class not get good grade also hate disney movi tri talk discuss got shot especi lion king,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,5.0,beyond aw teach class way no matter say tri say wrong ask question not repli straight answer alway repli anoth question not help unless meet one one still not much help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,4.0,super hard understand want nice woman though tough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,5.0,grade unfairli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,4.0,good teacher get littl crazi confus time much harder prof friend eng 106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,thought help great teacher compar english professor come across,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,worst teacher ever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,crazi traci sum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,class suck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,3.0,thought great class someon not fond english realli enjoy class help think differ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,4.0,woman evil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,3.0,rohi quirki sure abl break complic materi anyon also encourag adventur essay topic outlandish better read bore time lectur never agenda word student lead discuss help need,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,wonder professor she smart whip funni materi may seem imposs make easi digest attend mandatori miss day grade split class particip blog post paper no test,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,4.0,dri took class good rate go take english 86 dont,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,1.0,interest subject matter good grasp subject discuss squint though think sof earth not sure whether buy think face grade seem random peopl dont read well peopl read fail laugh jokesalso wipe spit lot kind annoy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,love woman extrem smart know talk workload manag although tough grader witti funni take time explain whatev not understand encourag anybodi take class left class feel smarter,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0,4.0,dedic professor she great explain complic theoret text connect larger pictur she tough grader here tip allow turn rough draft essay comment suggest beforehand much better understand she look,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,unbeliev smart wonder way boil ridicul complic critic essay term averag person understand also funni intellectu sort way english 86 take anoth class next semest sole teach favorit,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,4.0,tough class tremend job explain intens theoret issu text incred help,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0,3.0,awesom interest dedic profr strang realli cool way,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
